timestamp;PM_1.0;PM_2.5;PM_10;PM_100;temp;humidity;arah_angin;kecepatan_angin
8/7/2023, 09:34:49;10;27;44;;28;25;;0.00
8/7/2023, 09:35:52;13;20;46;;22;22;;1.00
8/7/2023, 09:36:55;12;22;47;;21;25;;0.00
8/7/2023, 09:37:59;11;21;40;;21;28;;1.00
8/7/2023, 09:39:02;16;20;40;;29;25;;2.00
8/7/2023, 09:40:06;12;28;45;;29;24;;3.00
8/7/2023, 09:41:09;19;20;45;;26;23;;2.00
8/7/2023, 09:42:13;13;20;48;;24;20;;0.00
8/7/2023, 09:43:16;16;24;46;;24;23;;2.00
8/7/2023, 09:44:19;14;20;40;;29;23;;3.00
8/7/2023, 09:45:23;15;27;42;;29;27;;1.00
8/7/2023, 12:27:32;17;29;43;;28;20;;0.00
8/7/2023, 12:28:04;17;29;43;;28;20;;0.00
8/7/2023, 12:47:04;17;29;43;;28;20;;0.00
8/7/2023, 12:48:07;14;28;43;;29;20;;1.00
8/7/2023, 12:49:11;12;22;47;;23;27;;1.00
8/7/2023, 12:50:15;10;22;43;;29;29;;1.00
8/7/2023, 12:51:18;10;23;49;;28;26;;3.00
8/7/2023, 12:52:21;17;26;42;;27;20;;1.00
8/7/2023, 12:53:25;19;29;49;;21;27;;0.00
8/7/2023, 12:54:28;13;26;45;;25;28;;3.00
8/7/2023, 12:55:32;14;27;41;;23;28;;0.00
8/7/2023, 12:56:35;18;20;44;;26;20;;3.00
8/7/2023, 12:57:39;12;26;49;;24;21;;1.00
8/7/2023, 12:58:42;17;28;48;;23;28;;1.00
8/7/2023, 12:59:48;15;23;45;;24;23;;0.00
8/7/2023, 13:00:49;15;29;45;;24;29;;1.00
8/7/2023, 13:01:53;17;25;45;;24;21;;2.00
8/7/2023, 13:02:57;18;23;45;;22;22;;2.00
8/7/2023, 13:04:00;16;27;48;;24;21;;1.00
8/7/2023, 13:05:04;11;28;47;;28;27;;1.00
8/7/2023, 13:06:07;14;24;49;;21;25;;3.00
8/7/2023, 13:07:10;15;28;42;;29;28;;0.00
8/7/2023, 13:08:14;10;27;44;;28;25;;0.00
8/7/2023, 13:09:17;13;20;46;;22;22;;1.00
8/7/2023, 13:10:21;12;22;47;;21;25;;0.00
8/7/2023, 13:11:24;11;21;40;;21;28;;1.00
8/7/2023, 13:12:28;16;20;40;;29;25;;2.00
8/7/2023, 13:13:31;12;28;45;;29;24;;3.00
8/7/2023, 13:14:35;19;20;45;;26;23;;2.00
8/7/2023, 13:15:38;13;20;48;;24;20;;0.00
8/7/2023, 13:16:42;16;24;46;;24;23;;2.00
8/7/2023, 13:17:45;14;20;40;;29;23;;3.00
8/7/2023, 13:18:49;15;27;42;;29;27;;1.00
8/7/2023, 13:19:52;16;25;43;;20;24;;0.00
8/7/2023, 13:20:56;15;25;45;;24;22;;3.00
8/7/2023, 13:21:59;19;22;44;;25;28;;0.00
8/7/2023, 13:23:03;12;25;41;;23;29;;1.00
8/7/2023, 13:24:06;13;27;45;;20;22;;3.00
8/7/2023, 13:25:10;18;27;41;;25;25;;0.00
8/7/2023, 13:26:13;15;26;47;;29;24;;3.00
8/7/2023, 13:27:17;16;21;42;;20;24;;0.00
8/7/2023, 13:28:20;15;29;47;;25;23;;1.00
8/7/2023, 13:29:24;10;25;45;;26;23;;2.00
8/7/2023, 13:30:27;16;28;49;;21;24;;2.00
8/7/2023, 13:31:31;18;27;41;;29;23;;3.00
8/7/2023, 13:32:35;11;24;49;;25;29;;0.00
8/7/2023, 13:33:45;19;23;44;;20;27;;1.00
8/7/2023, 13:34:42;17;25;40;;26;24;;1.00
8/7/2023, 13:35:45;18;24;40;;20;26;;0.00
8/7/2023, 13:36:49;14;27;44;;21;28;;1.00
8/7/2023, 13:37:52;18;29;49;;29;23;;3.00
8/7/2023, 13:38:56;17;27;43;;22;25;;0.00
8/7/2023, 13:39:59;13;24;40;;26;20;;0.00
8/7/2023, 13:41:03;10;25;46;;28;25;;1.00
8/7/2023, 13:42:06;17;26;48;;26;27;;3.00
8/7/2023, 13:43:10;18;24;49;;27;23;;3.00
8/7/2023, 13:44:13;10;22;43;;27;21;;0.00
8/7/2023, 13:45:17;19;23;47;;24;28;;0.00
8/7/2023, 13:46:20;14;20;45;;27;20;;2.00
8/7/2023, 13:47:24;15;26;47;;28;20;;2.00
8/7/2023, 13:48:27;15;27;43;;24;23;;0.00
8/7/2023, 13:49:31;14;28;47;;25;29;;3.00
8/7/2023, 13:50:34;13;22;47;;23;29;;3.00
8/7/2023, 13:51:38;17;29;45;;23;23;;3.00
8/7/2023, 13:52:41;18;25;48;;29;26;;2.00
8/7/2023, 13:53:45;14;22;43;;23;27;;0.00
8/7/2023, 13:54:12;17;29;43;;28;20;;0.00
8/7/2023, 13:54:45;17;29;43;;28;20;;0.00
8/7/2023, 13:55:48;14;28;43;;29;20;;1.00
8/7/2023, 13:56:52;12;22;47;;23;27;;1.00
8/7/2023, 13:57:21;17;29;43;;28;20;;0.00
8/7/2023, 13:58:25;14;28;43;;29;20;;1.00
8/7/2023, 13:59:28;12;22;47;;23;27;;1.00
8/7/2023, 14:00:32;10;22;43;;29;29;;1.00
8/7/2023, 14:01:35;10;23;49;;28;26;;3.00
8/7/2023, 14:02:38;17;26;42;;27;20;;1.00
8/7/2023, 14:03:42;19;29;49;;21;27;;0.00
8/7/2023, 14:04:21;17;29;43;;28;20;;0.00
8/7/2023, 14:04:37;17;29;43;;28;20;;0.00
8/7/2023, 14:05:41;14;28;43;;29;20;;1.00
8/7/2023, 14:06:28;17;29;43;;28;20;;0.00
8/7/2023, 14:06:52;17;29;43;;28;20;;0.00
8/7/2023, 14:07:11;17;29;43;;28;20;;0.00
8/7/2023, 14:07:49;17;29;43;;28;20;;0.00
8/7/2023, 14:08:11;17;29;43;;28;20;;0.00
8/7/2023, 14:09:14;14;28;43;;29;20;;1.00
8/7/2023, 14:10:30;17;29;43;;28;20;;0.00
8/7/2023, 14:11:34;14;28;43;;29;20;;1.00
8/7/2023, 14:12:37;12;22;47;;23;27;;1.00
8/7/2023, 14:13:41;10;22;43;;29;29;;1.00
8/7/2023, 14:14:44;10;23;49;;28;26;;3.00
8/7/2023, 14:15:25;17;29;43;;28;20;;0.00
8/7/2023, 14:18:35;10;22;43;;29;29;;1.00
8/7/2023, 14:18:58;17;29;43;;28;20;;0.00
8/7/2023, 14:20:01;14;28;43;;29;20;;1.00
8/7/2023, 14:21:05;12;22;47;;23;27;;1.00
8/7/2023, 14:22:08;10;22;43;;29;29;;1.00
8/7/2023, 14:23:05;17;29;43;;28;20;;0.00
8/7/2023, 14:24:09;14;28;43;;29;20;;1.00
8/7/2023, 14:25:12;12;22;47;;23;27;;1.00
8/7/2023, 14:26:16;10;22;43;;29;29;;1.00
8/7/2023, 14:27:19;10;23;49;;28;26;;3.00
8/7/2023, 14:28:22;17;26;42;;27;20;;1.00
8/7/2023, 14:29:26;19;29;49;;21;27;;0.00
8/7/2023, 14:30:28;17;29;43;;28;20;;0.00
8/7/2023, 15:09:50;18;20;44;;26;20;;3.00
8/7/2023, 15:10:55;12;26;49;;24;21;;1.00
8/7/2023, 15:12:00;17;28;48;;23;28;;1.00
8/7/2023, 15:13:05;15;23;45;;24;23;;0.00
8/7/2023, 15:14:10;15;29;45;;24;29;;1.00
8/7/2023, 15:15:14;17;25;45;;24;21;;2.00
8/7/2023, 15:16:19;18;23;45;;22;22;;2.00
8/7/2023, 15:17:24;16;27;48;;24;21;;1.00
8/7/2023, 15:18:29;11;28;47;;28;27;;1.00
8/7/2023, 15:19:34;14;24;49;;21;25;;3.00
8/7/2023, 15:20:39;15;28;42;;29;28;;0.00
8/7/2023, 15:21:44;10;27;44;;28;25;;0.00
8/7/2023, 15:22:49;13;20;46;;22;22;;1.00
8/7/2023, 15:23:54;12;22;47;;21;25;;0.00
8/7/2023, 15:24:59;11;21;40;;21;28;;1.00
8/7/2023, 15:26:04;16;20;40;;29;25;;2.00
8/7/2023, 15:27:08;12;28;45;;29;24;;3.00
8/7/2023, 15:28:13;19;20;45;;26;23;;2.00
8/7/2023, 15:29:18;13;20;48;;24;20;;0.00
8/7/2023, 15:30:23;16;24;46;;24;23;;2.00
8/7/2023, 15:31:28;14;20;40;;29;23;;3.00
8/7/2023, 15:32:33;15;27;42;;29;27;;1.00
8/7/2023, 15:33:38;16;25;43;;20;24;;0.00
8/7/2023, 15:34:43;15;25;45;;24;22;;3.00
8/7/2023, 15:35:48;19;22;44;;25;28;;0.00
8/7/2023, 15:36:53;12;25;41;;23;29;;1.00
8/7/2023, 15:37:58;13;27;45;;20;22;;3.00
8/7/2023, 15:39:03;18;27;41;;25;25;;0.00
8/7/2023, 15:40:07;15;26;47;;29;24;;3.00
8/7/2023, 15:41:12;16;21;42;;20;24;;0.00
8/7/2023, 15:42:17;15;29;47;;25;23;;1.00
8/7/2023, 15:43:22;10;25;45;;26;23;;2.00
8/7/2023, 15:44:27;16;28;49;;21;24;;2.00
8/7/2023, 15:45:33;18;27;41;;29;23;;3.00
8/7/2023, 15:46:37;11;24;49;;25;29;;0.00
8/7/2023, 15:47:42;19;23;44;;20;27;;1.00
8/7/2023, 15:48:47;17;25;40;;26;24;;1.00
8/7/2023, 15:49:52;18;24;40;;20;26;;0.00
8/7/2023, 15:50:57;14;27;44;;21;28;;1.00
8/7/2023, 15:52:01;18;29;49;;29;23;;3.00
8/7/2023, 15:53:06;17;27;43;;22;25;;0.00
8/7/2023, 15:54:11;13;24;40;;26;20;;0.00
8/7/2023, 15:55:16;10;25;46;;28;25;;1.00
8/7/2023, 15:56:21;17;26;48;;26;27;;3.00
8/7/2023, 15:57:26;18;24;49;;27;23;;3.00
8/7/2023, 15:58:31;10;22;43;;27;21;;0.00
8/7/2023, 15:59:36;19;23;47;;24;28;;0.00
8/7/2023, 16:00:41;14;20;45;;27;20;;2.00
8/7/2023, 16:01:46;15;26;47;;28;20;;2.00
8/7/2023, 16:02:51;15;27;43;;24;23;;0.00
8/7/2023, 16:03:55;14;28;47;;25;29;;3.00
8/7/2023, 16:05:00;13;22;47;;23;29;;3.00
8/7/2023, 16:06:05;17;29;45;;23;23;;3.00
8/7/2023, 16:07:10;18;25;48;;29;26;;2.00
8/7/2023, 16:08:15;14;22;43;;23;27;;0.00
8/7/2023, 16:09:20;10;21;40;;23;20;;0.00
8/7/2023, 16:10:25;13;28;43;;26;20;;2.00
8/7/2023, 16:11:30;10;29;42;;24;29;;2.00
8/7/2023, 16:12:35;19;21;40;;29;23;;2.00
8/7/2023, 16:13:40;10;23;40;;21;29;;2.00
8/7/2023, 16:14:45;16;29;40;;21;26;;0.00
8/8/2023, 09:21:47;17;29;43;;28;20;;0.00
8/8/2023, 09:23:04;17;29;43;;28;20;;0.00
8/8/2023, 09:24:46;17;29;43;;28;20;;0.00
8/8/2023, 09:26:51;14;28;43;;29;20;;1.00
8/8/2023, 09:28:56;12;22;47;;23;27;;1.00
8/8/2023, 09:31:01;10;22;43;;29;29;;1.00
8/8/2023, 09:33:06;10;23;49;;28;26;;3.00
8/8/2023, 09:35:11;17;26;42;;27;20;;1.00
8/8/2023, 09:37:15;19;29;49;;21;27;;0.00
8/8/2023, 09:39:20;13;26;45;;25;28;;3.00
8/8/2023, 09:41:25;14;27;41;;23;28;;0.00
8/8/2023, 09:43:30;18;20;44;;26;20;;3.00
8/8/2023, 09:45:35;12;26;49;;24;21;;1.00
8/8/2023, 09:47:40;17;28;48;;23;28;;1.00
8/8/2023, 09:49:45;15;23;45;;24;23;;0.00
8/8/2023, 09:51:50;15;29;45;;24;29;;1.00
8/8/2023, 09:53:55;17;25;45;;24;21;;2.00
8/8/2023, 09:56:00;18;23;45;;22;22;;2.00
8/8/2023, 09:58:05;16;27;48;;24;21;;1.00
8/8/2023, 10:00:10;11;28;47;;28;27;;1.00
8/8/2023, 10:02:15;14;24;49;;21;25;;3.00
8/8/2023, 10:04:20;15;28;42;;29;28;;0.00
8/8/2023, 10:06:25;10;27;44;;28;25;;0.00
8/8/2023, 10:08:30;13;20;46;;22;22;;1.00
8/8/2023, 10:10:35;12;22;47;;21;25;;0.00
8/8/2023, 10:12:40;11;21;40;;21;28;;1.00
8/8/2023, 10:14:45;16;20;40;;29;25;;2.00
8/8/2023, 10:16:50;12;28;45;;29;24;;3.00
8/8/2023, 10:18:55;19;20;45;;26;23;;2.00
8/8/2023, 10:21:00;13;20;48;;24;20;;0.00
8/8/2023, 10:23:04;16;24;46;;24;23;;2.00
8/8/2023, 10:25:09;14;20;40;;29;23;;3.00
8/8/2023, 10:26:14;17;29;43;;28;20;;0.00
8/8/2023, 10:26:23;17;29;43;;28;20;;0.00
8/8/2023, 10:29:28;14;28;43;;29;20;;1.00
8/8/2023, 10:32:33;12;22;47;;23;27;;1.00
8/8/2023, 10:35:38;10;22;43;;29;29;;1.00
8/8/2023, 10:38:43;10;23;49;;28;26;;3.00
8/8/2023, 10:41:48;17;26;42;;27;20;;1.00
8/8/2023, 10:44:53;19;29;49;;21;27;;0.00
8/8/2023, 10:47:58;13;26;45;;25;28;;3.00
8/8/2023, 10:51:03;14;27;41;;23;28;;0.00
8/8/2023, 10:54:08;18;20;44;;26;20;;3.00
8/8/2023, 10:57:13;12;26;49;;24;21;;1.00
8/8/2023, 11:00:18;17;28;48;;23;28;;1.00
8/8/2023, 11:03:23;15;23;45;;24;23;;0.00
8/8/2023, 11:06:28;15;29;45;;24;29;;1.00
8/8/2023, 11:09:33;17;25;45;;24;21;;2.00
8/8/2023, 11:12:38;18;23;45;;22;22;;2.00
8/8/2023, 11:15:43;16;27;48;;24;21;;1.00
8/8/2023, 11:18:48;11;28;47;;28;27;;1.00
8/8/2023, 11:21:53;14;24;49;;21;25;;3.00
8/8/2023, 11:24:58;15;28;42;;29;28;;0.00
8/8/2023, 11:26:51;17;29;43;;28;20;;0.00
8/8/2023, 11:43:58;17;29;43;;28;20;;0.00
8/8/2023, 11:48:03;14;28;43;;29;20;;1.00
8/8/2023, 11:52:08;12;22;47;;23;27;;1.00
8/8/2023, 11:56:13;10;22;43;;29;29;;1.00
8/8/2023, 12:00:18;10;23;49;;28;26;;3.00
8/8/2023, 12:04:23;17;26;42;;27;20;;1.00
8/8/2023, 12:08:28;19;29;49;;21;27;;0.00
8/8/2023, 12:12:33;13;26;45;;25;28;;3.00
8/8/2023, 12:16:38;14;27;41;;23;28;;0.00
8/8/2023, 12:20:43;18;20;44;;26;20;;3.00
8/8/2023, 12:24:48;12;26;49;;24;21;;1.00
8/8/2023, 12:28:53;17;28;48;;23;28;;1.00
8/8/2023, 12:32:58;15;23;45;;24;23;;0.00
8/8/2023, 12:37:03;15;29;45;;24;29;;1.00
8/8/2023, 12:41:08;17;25;45;;24;21;;2.00
8/8/2023, 12:45:14;18;23;45;;22;22;;2.00
8/8/2023, 12:49:19;16;27;48;;24;21;;1.00
8/8/2023, 12:50:32;17;29;43;;28;20;;0.00
8/8/2023, 12:50:45;17;29;43;;28;20;;0.00
8/8/2023, 13:11:08;17;29;43;;28;20;;0.00
8/8/2023, 13:12:49;17;29;43;;28;20;;0.00
8/8/2023, 13:17:55;14;28;43;;29;20;;1.00
8/8/2023, 13:23:00;12;22;47;;23;27;;1.00
8/8/2023, 13:28:05;10;22;43;;29;29;;1.00
8/8/2023, 13:33:10;10;23;49;;28;26;;3.00
8/8/2023, 13:35:40;17;29;43;;28;20;;0.00
8/8/2023, 13:40:46;14;28;43;;29;20;;1.00
8/8/2023, 13:45:51;12;22;47;;23;27;;1.00
8/8/2023, 13:50:56;10;22;43;;29;29;;1.00
8/8/2023, 13:56:01;10;23;49;;28;26;;3.00
8/8/2023, 14:01:06;17;26;42;;27;20;;1.00
8/8/2023, 14:06:11;19;29;49;;21;27;;0.00
8/8/2023, 14:11:16;13;26;45;;25;28;;3.00
8/8/2023, 14:16:21;14;27;41;;23;28;;0.00
8/8/2023, 14:21:26;18;20;44;;26;20;;3.00
8/8/2023, 14:26:32;12;26;49;;24;21;;1.00
8/8/2023, 14:31:37;17;28;48;;23;28;;1.00
8/8/2023, 18:46:00;20;26;45;;26;60;;2.00
8/8/2023, 18:46:09;20;26;45;;26;60;;2.00
8/8/2023, 18:47:14;20;26;45;;26;60;;2.00
8/8/2023, 18:48:19;20;26;45;;26;60;;2.00
8/8/2023, 18:49:23;20;26;45;;26;60;;2.00
8/8/2023, 18:50:28;20;26;45;;26;60;;2.00
8/8/2023, 18:51:33;20;26;45;;26;60;;2.00
8/8/2023, 18:52:38;20;26;45;;26;60;;2.00
8/8/2023, 18:53:43;20;26;45;;26;60;;2.00
8/8/2023, 18:54:49;20;26;45;;26;60;;2.00
8/8/2023, 18:55:53;20;26;45;;26;60;;2.00
8/8/2023, 18:56:58;20;26;45;;26;60;;2.00
8/8/2023, 18:58:03;20;26;45;;26;60;;2.00
8/8/2023, 18:59:07;20;26;45;;26;60;;2.00
8/8/2023, 19:00:12;20;26;45;;26;60;;2.00
8/8/2023, 19:00:40;20;26;45;;26;60;;2.00
8/8/2023, 19:01:12;20;26;45;;26;60;;2.00
8/8/2023, 19:01:26;20;26;45;;26;60;;2.00
8/8/2023, 19:02:31;20;26;45;;26;60;;2.00
8/8/2023, 19:03:36;20;26;45;;26;60;;2.00
8/8/2023, 19:04:41;20;26;45;;26;60;;2.00
8/8/2023, 19:26:59;20;26;45;;26;60;;2.00
8/8/2023, 19:29:58;20;26;45;;26;60;;2.00
8/8/2023, 19:31:03;20;26;45;;26;60;;2.00
8/8/2023, 19:32:08;20;26;45;;26;60;;2.00
8/8/2023, 19:33:13;20;26;45;;26;60;;2.00
8/8/2023, 19:34:17;20;26;45;;26;60;;2.00
8/8/2023, 19:35:22;20;26;45;;26;60;;2.00
8/8/2023, 19:35:57;20;26;45;;26;60;;2.00
8/8/2023, 19:36:02;20;26;45;;26;60;;2.00
8/8/2023, 19:38:37;20;26;45;;26;60;;2.00
8/8/2023, 19:39:45;20;26;45;;26;60;;2.00
8/8/2023, 19:40:05;20;26;45;;26;60;;2.00
8/8/2023, 19:41:51;20;26;45;;26;60;;2.00
8/8/2023, 20:27:25;20;26;45;;26;60;;2.00
8/8/2023, 20:42:41;20;26;45;;26;60;;2.00
8/8/2023, 20:43:52;20;26;45;;26;60;;2.00
8/8/2023, 20:46:52;20;26;45;;26;60;;2.00
8/8/2023, 20:51:22;20;26;45;;26;60;;2.00
8/8/2023, 20:51:28;20;26;45;;26;60;;2.00
8/8/2023, 20:51:34;20;26;45;;26;60;;2.00
8/8/2023, 20:51:40;20;26;45;;26;60;;2.00
8/8/2023, 20:51:46;20;26;45;;26;60;;2.00
8/8/2023, 20:53:10;20;26;45;;26;60;;2.00
8/8/2023, 20:54:48;20;26;45;;26;60;;2.00
8/8/2023, 20:54:58;20;26;45;;26;60;;2.00
8/8/2023, 20:58:02;20;26;45;;26;60;;2.00
8/8/2023, 21:14:05;20;26;45;;26;60;;2.00
8/8/2023, 21:14:11;20;26;45;;26;60;;2.00
8/8/2023, 21:22:07;20;26;45;;26;60;;2.00
8/8/2023, 21:22:13;20;26;45;;26;60;;2.00
8/8/2023, 21:23:43;20;26;45;;26;60;;2.00
8/8/2023, 21:23:49;20;26;45;;26;60;;2.00
8/8/2023, 21:26:35;20;26;45;;26;60;;2.00
8/8/2023, 21:26:41;20;26;45;;26;60;;2.00
8/8/2023, 21:28:46;20;26;45;;26;60;;2.00
8/8/2023, 21:28:53;20;26;45;;26;60;;2.00
8/8/2023, 21:29:43;20;26;45;;26;60;;2.00
8/8/2023, 21:30:05;20;26;45;;26;60;;2.00
8/8/2023, 21:30:12;20;26;45;;26;60;;2.00
8/8/2023, 21:30:18;20;26;45;;26;60;;2.00
8/8/2023, 21:31:21;20;26;45;;26;60;;2.00
8/8/2023, 21:31:26;20;26;45;;26;60;;2.00
8/8/2023, 21:35:22;20;26;45;;26;60;;2.00
8/8/2023, 21:35:27;20;26;45;;26;60;;2.00
8/8/2023, 21:35:33;20;26;45;;26;60;;2.00
8/8/2023, 21:35:39;20;26;45;;26;60;;2.00
8/8/2023, 21:35:45;20;26;45;;26;60;;2.00
8/8/2023, 21:35:51;20;26;45;;26;60;;2.00
8/8/2023, 21:35:57;20;26;45;;26;60;;2.00
8/8/2023, 21:36:03;20;26;45;;26;60;;2.00
8/8/2023, 21:36:09;20;26;45;;26;60;;2.00
8/8/2023, 21:36:15;20;26;45;;26;60;;2.00
8/8/2023, 21:36:21;20;26;45;;26;60;;2.00
8/8/2023, 21:36:26;20;26;45;;26;60;;2.00
8/8/2023, 21:36:32;20;26;45;;26;60;;2.00
8/8/2023, 21:36:38;20;26;45;;26;60;;2.00
8/8/2023, 21:36:44;20;26;45;;26;60;;2.00
8/8/2023, 21:36:50;20;26;45;;26;60;;2.00
8/8/2023, 21:36:56;20;26;45;;26;60;;2.00
8/8/2023, 21:37:02;20;26;45;;26;60;;2.00
8/8/2023, 21:37:08;20;26;45;;26;60;;2.00
8/8/2023, 21:37:14;20;26;45;;26;60;;2.00
8/8/2023, 21:37:20;20;26;45;;26;60;;2.00
8/8/2023, 21:37:26;20;26;45;;26;60;;2.00
8/8/2023, 21:37:32;20;26;45;;26;60;;2.00
8/8/2023, 21:37:38;20;26;45;;26;60;;2.00
8/8/2023, 21:37:44;20;26;45;;26;60;;2.00
8/8/2023, 21:37:49;20;26;45;;26;60;;2.00
8/8/2023, 21:37:55;20;26;45;;26;60;;2.00
8/8/2023, 21:38:01;20;26;45;;26;60;;2.00
8/8/2023, 21:38:07;20;26;45;;26;60;;2.00
8/8/2023, 21:38:13;20;26;45;;26;60;;2.00
8/8/2023, 21:38:19;20;26;45;;26;60;;2.00
8/8/2023, 21:38:25;20;26;45;;26;60;;2.00
8/8/2023, 21:38:31;20;26;45;;26;60;;2.00
8/8/2023, 21:38:37;20;26;45;;26;60;;2.00
8/8/2023, 21:38:43;20;26;45;;26;60;;2.00
8/8/2023, 21:38:49;20;26;45;;26;60;;2.00
8/8/2023, 21:39:07;20;26;45;;26;60;;2.00
8/8/2023, 21:39:13;20;26;45;;26;60;;2.00
8/8/2023, 21:39:19;20;26;45;;26;60;;2.00
8/8/2023, 21:39:24;20;26;45;;26;60;;2.00
8/8/2023, 21:39:30;20;26;45;;26;60;;2.00
8/8/2023, 21:39:36;20;26;45;;26;60;;2.00
8/8/2023, 21:39:42;20;26;45;;26;60;;2.00
8/8/2023, 21:39:48;20;26;45;;26;60;;2.00
8/8/2023, 21:39:54;20;26;45;;26;60;;2.00
8/8/2023, 21:40:00;20;26;45;;26;60;;2.00
